,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,param_objective,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,1.4354945818583171,0.1159093504826637,0.021276553471883137,0.0026174744902825037,0.06,4,180,4,binary:hinge,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'binary:hinge'}",0.8358605003790751,0.8264619467349067,0.8226708368874989,0.8283313325330132,0.005544566162387268,89,0.8361766657188892,0.8342889636544567,0.8295976875325783,0.8333544389686415,0.0027659526129089804
1,1.3397503693898518,0.02439350216283388,0.03357696533203125,0.0016946404961070455,0.06,4,180,4,binary:logistic,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'binary:logistic'}",0.8378506444275967,0.8350867216377594,0.8371718320538337,0.836703102293549,0.0011760443139510557,2,0.8426215524594826,0.8439558356631759,0.8457565275079373,0.8441113052101986,0.0012845609427990054
2,1.479045073191325,0.04012559327478402,0.028257449467976887,0.011234688376001603,0.06,4,210,4,binary:hinge,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'binary:hinge'}",0.836429112964367,0.8270306132120179,0.8228603923798692,0.8287736147090415,0.005674898190265617,83,0.8367453321960003,0.834573283419419,0.8301663270625029,0.8338283142259741,0.0027370375056537336
3,1.7077661355336506,0.10041690593030252,0.02327116330464681,0.0038482130181289923,0.06,4,210,4,binary:logistic,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'binary:logistic'}",0.8372820318423048,0.8355606103686855,0.8365083878305374,0.8364503696215329,0.0007039692879105804,3,0.8442327741446308,0.8458986873904184,0.8472255129602426,0.8457856581650973,0.001224391851478355
4,1.7071016629536946,0.07654758262474547,0.03125,0.008156903065332077,0.06,4,240,4,binary:hinge,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'binary:hinge'}",0.8365238817285823,0.8277888351814994,0.8230499478722396,0.8291211221330638,0.005580837363487133,73,0.8373613875462042,0.8356631758517746,0.8310666729848837,0.8346970787942875,0.002659055658874528
5,1.9371529420216878,0.07172606730062574,0.02559812863667806,0.0016950768499782464,0.06,4,240,4,binary:logistic,"{'learning_rate': 0.06, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'binary:logistic'}",0.8363343442001516,0.836318832338167,0.8366031655767225,0.8364187780375308,0.00013053229627800331,4,0.8463652734337977,0.8466568734303179,0.8485997251575605,0.8472072906738921,0.000991770465035285
6,2.0139478842417398,0.05160707528114669,0.02992105484008789,0.006462318203943815,0.06,6,180,4,binary:hinge,"{'learning_rate': 0.06, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'binary:hinge'}",0.8378506444275967,0.8292105013742773,0.8279783906738698,0.8316800404372275,0.004392378550963582,38,0.8493507724386314,0.8473676728427237,0.846988579822774,0.8479023417013763,0.0010358222434094155
7,2.24200431505839,0.12084098391891585,0.0312499205271403,0.0044844866458009355,0.06,6,180,4,binary:logistic,"{'learning_rate': 0.06, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'binary:logistic'}",0.8358605003790751,0.8366031655767225,0.8341389441759075,0.8355342136854742,0.0010321187404349146,8,0.8566486588948915,0.8572240913614179,0.8598303558735725,0.8579010353766273,0.0013843142263308115
8,2.2712594668070474,0.0398297039173178,0.042553345362345375,0.012987141343678543,0.06,6,210,4,binary:hinge,"{'learning_rate': 0.06, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'binary:hinge'}",0.8375663381349507,0.8296843901052033,0.8279783906738698,0.8317432236052316,0.004176241770481433,37,0.8500142166619278,0.847841539117661,0.8483627920200919,0.8487395159332269,0.0009261290795154
9,2.5461904207865396,0.11743409649248521,0.03623676300048828,0.007020771568641883,0.06,6,210,4,binary:logistic,"{'learning_rate': 0.06, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'binary:logistic'}",0.8357657316148598,0.8365083878305374,0.8334754999526112,0.835249889429456,0.001290766789394414,12,0.8593498246611696,0.8617732076008151,0.8627683267781832,0.861297119680056,0.0014356262192799624
