,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,1.6498146057128906,0.08931946693010595,0.021390676498413086,0.006260912489051226,0.1,6,150,4,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 150, 'n_jobs': 4}",0.8666603487490523,0.8685432660411335,0.8693014880106151,0.8681683199595628,0.001110364840601527,3,0.8856032603544688,0.8846135620527887,0.8844240155428138,0.8848802793166904,0.0005170481316094353
1,2.083529472351074,0.08088499421994097,0.03678576151529948,0.00783920143143026,0.1,6,180,4,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4}",0.8666603487490523,0.8680693773102076,0.8695858212491707,0.8681051367915588,0.0011945962048605244,4,0.8874040375319875,0.8872672131924371,0.8877410794673743,0.8874707767305997,0.0001991279355996678
2,2.369732220967611,0.156163757954647,0.03991516431172689,0.006153374850108683,0.1,6,210,4,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4}",0.8670394238059136,0.8688275992796891,0.8702492654724671,0.8687053768875972,0.001313269397491646,1,0.8893943702018766,0.8893522248021608,0.8899682509595792,0.8895716153212057,0.0002809910210906692
3,2.7016725540161133,0.16279115152259713,0.042515834172566734,0.011559810980737804,0.1,6,240,4,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4}",0.8662812736921911,0.8684484882949484,0.8700597099800966,0.8682630947115688,0.0015481124913763052,2,0.8920007582219694,0.8908212102544661,0.8919111026868218,0.8915776903877525,0.000536163017988826
4,3.08894944190979,0.2537815013672613,0.04022939999898275,0.015812220171217736,0.1,6,270,4,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 270, 'n_jobs': 4}",0.8656178923426838,0.8675954885792816,0.8702492654724671,0.8678208125355406,0.0018974659097074525,5,0.8932802577954696,0.8935222480216083,0.8939961142965455,0.8935995400378745,0.00029731372248520074
5,1.6868291695912678,0.05856155142418648,0.03246609369913737,0.008550727225469934,0.3,6,150,4,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 150, 'n_jobs': 4}",0.864764973464746,0.862477490285281,0.8685432660411335,0.8652618942313768,0.0025011108900668193,6,0.903611032129656,0.906837890347344,0.9011041084206037,0.9038510102992013,0.0023469492165002844
6,1.9625850518544514,0.10712936836833821,0.03334991137186686,0.02076313896702845,0.3,6,180,4,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4}",0.8638172858225929,0.8619088238081698,0.8663633778788741,0.8640298224552979,0.0018247352958698615,7,0.9081129750734528,0.9092546083495238,0.9053689048950386,0.9075788294393384,0.0016306760362667643
7,2.4819316069285073,0.054866954938644054,0.029558181762695312,0.004057976309459335,0.3,6,210,4,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4}",0.8615428354814253,0.862477490285281,0.8650364894322813,0.8630188917672332,0.0014767710115333587,8,0.9108141408397308,0.9102971141543856,0.908543808937118,0.9098850213104114,0.0009715853440113386
8,2.4511794249216714,0.046504387710699056,0.0515284538269043,0.009817618285923186,0.3,6,240,4,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4}",0.861732373009856,0.8617192683157995,0.8637096009856886,0.8623870600871928,0.0009351707835469912,9,0.9137996398445645,0.9154622565512013,0.912287352509122,0.9138497496349626,0.0012966333746599833
9,2.1865128676096597,0.20039436765366836,0.04099909464518229,0.01332498655947098,0.3,6,270,4,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 270, 'n_jobs': 4}",0.8618271417740713,0.8609610463463179,0.8632357122547626,0.8620079610791685,0.0009373755647735705,10,0.9157899725144536,0.9187793204757617,0.9165047623560632,0.9170246851154262,0.0012745692253259486
