,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,param_objective,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
22,5.20499324798584,0.04219254424436832,0.09609500567118327,0.029147498094584966,0.08,10,240,4,reg:logistic,"{'learning_rate': 0.08, 'max_depth': 10, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8634382107657316,0.8628566012700218,0.8638043787318738,0.8633663991912555,0.00039024050533067653,52,0.9370201876599374,0.9395346633180116,0.9410036487703171,0.9391861665827553,0.0016448055782452209
23,5.8946799437205,0.7706999691717539,0.1072538693745931,0.010294715484849944,0.08,10,240,4,reg:linear,"{'learning_rate': 0.08, 'max_depth': 10, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8640068233510235,0.8575490474836508,0.8578333807222064,0.859796550199027,0.0029795157068587194,66,0.9625627902568477,0.9692460787565749,0.9647917357721651,0.9655335349285292,0.0027784031125730416
24,1.449687083562215,0.04270426165170537,0.013856093088785807,0.006626864800651782,0.1,4,180,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8675132676269901,0.8662686001326888,0.869775376741541,0.8678524041195426,0.0014515604862453,2,0.8781158184058383,0.8772686347912619,0.8784059138511112,0.8779301223494037,0.0004825026314431911
25,1.297579050064087,0.13020669466158255,0.017168839772542317,0.0010945473744454095,0.1,4,180,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8660917361637605,0.8652260449246517,0.867311155340726,0.8662096417514374,0.0008553027955536238,29,0.876267652355227,0.8763682888688812,0.8765578353788561,0.8763979255343214,0.00012030598697890307
26,1.6630720297495525,0.1530151009119664,0.029139916102091473,0.0029736568477366247,0.1,4,210,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8674184988627748,0.8675954885792816,0.8696805989953559,0.8682315031275668,0.0010271857863510371,1,0.879916595583357,0.8799222859309103,0.880490925460835,0.8801099356583674,0.00026941048878618713
27,1.5510391394297283,0.1952891232740654,0.025405327479044598,0.007454929105996064,0.1,4,210,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8678923426838514,0.8656999336555776,0.8684484882949484,0.8673469387755102,0.0011865071143438842,9,0.8774997630556345,0.8782163673411363,0.8781689807136426,0.8779617037034712,0.00032721373719033766
28,2.067544857660929,0.04592911769411572,0.021002451578776043,0.007243516132602728,0.1,4,240,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8667551175132676,0.8664581556250592,0.8690171547720595,0.8674101219435143,0.001142765954183432,7,0.8810539285375794,0.8813912713832156,0.8827654835805335,0.8817368945004428,0.0007402462070765657
29,1.7993670304616292,0.10422776923273665,0.027588764826456707,0.008673141859928643,0.1,4,240,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8672289613343442,0.8665529333712444,0.8685432660411335,0.8674417135275163,0.000826347621180037,6,0.8796322623448014,0.8802539923233663,0.8802066056958726,0.8800309534546802,0.0002825801643646657
30,2.2745460669199624,0.010646838054263455,0.028522650400797527,0.009673796974767881,0.1,6,180,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8664708112206216,0.8656051559093925,0.8683537105487632,0.8668098818474759,0.0011474067358457998,16,0.8921903137143399,0.8943752073164953,0.8938065677865706,0.8934573629391354,0.0009255261682917542
31,2.1473804314931235,0.16063518745013003,0.035707950592041016,0.005509526139037669,0.1,6,180,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8679871114480667,0.8657947114017629,0.8678798218178372,0.8672205724395021,0.0010091631286213265,10,0.898540422708748,0.8973605648485997,0.8972657915936123,0.8977222597169866,0.0005798209512605984
32,2.613556385040283,0.05639058329546912,0.028807322184244793,0.003444690048696712,0.1,6,210,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8655231235784685,0.8642782674627998,0.8678798218178372,0.8658937259114172,0.001493478116754677,31,0.8969765898966923,0.8985452305359427,0.8968393119461688,0.8974537107929347,0.0007738530527851461
33,2.5281198024749756,0.2135738944256844,0.0455623467763265,0.0051778077471697865,0.1,6,210,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8677028051554208,0.8650364894322813,0.8675007108330964,0.8667466986794717,0.001212083191330358,19,0.9018102549521373,0.9011514950480974,0.9015305880680472,0.9014974460227606,0.000269956723898456
34,3.043362538019816,0.02011531826692262,0.043979803721110024,0.005684272360392991,0.1,6,240,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8645754359363154,0.8640887119704294,0.8668372666098,0.8651671194793707,0.0011975448309456047,37,0.8997251445360629,0.9029995735203525,0.8992560299483485,0.9006602493349213,0.0016652017610506319
35,2.8812125523885093,0.2609682017699227,0.048046112060546875,0.008375012870002073,0.1,6,240,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8669446550416983,0.8651312671784664,0.8664581556250592,0.8661780501674354,0.0007663543051431476,30,0.9056013647995451,0.9048002653651139,0.9048002653651139,0.9050672985099243,0.0003776418949939993
36,2.940027395884196,0.18205946257390143,0.05487203598022461,0.025886917237488115,0.1,8,180,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8655231235784685,0.8651312671784664,0.862477490285281,0.8643773298793201,0.0013528495975812026,41,0.915031750544972,0.916694308866038,0.9106762071743354,0.9141340888617818,0.0025375492594258827
37,3.338993549346924,0.20374262371730445,0.04221550623575846,0.005359424924654571,0.1,8,180,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8673237300985596,0.8632357122547626,0.8647521561937257,0.8651039363113666,0.0016873738961541988,38,0.9257890247369918,0.9314315500165853,0.9291569918968867,0.9287925222168213,0.0023179231355501934
38,3.3462161223093667,0.25476273659057486,0.0624846617380778,2.247831920581015e-07,0.1,8,210,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8655231235784685,0.864373045208985,0.8619088238081698,0.8639350477032919,0.0015076951126372115,43,0.921287081793195,0.9220963844003223,0.9169312420035066,0.9201049027323412,0.002268308399635624
39,4.03502360979716,0.331267917704189,0.05664674441019694,0.013834843518674287,0.1,8,210,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8666603487490523,0.8628566012700218,0.8630461567623922,0.864187780375308,0.0017501643511475908,42,0.9316652450004739,0.9349855470786144,0.935743733118514,0.9341315083992008,0.0017711677657597426
40,3.818061669667562,0.4328002342819105,0.054752190907796226,0.006378554593514729,0.1,8,240,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8659021986353298,0.8636148232395033,0.8618140460619846,0.8637770897832817,0.001672933699170132,46,0.9260733579755474,0.9260768611097948,0.9229019570677155,0.9250173920510193,0.001495839105524903
41,4.112117926279704,0.47969635736683813,0.08230423927307129,0.0081719735673891,0.1,8,240,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8666603487490523,0.8617192683157995,0.862477490285281,0.8636191318632717,0.0021727291835470725,49,0.9365462989290114,0.9400559162204426,0.9416670615552292,0.9394230922348944,0.002137896492042423
42,4.086400429407756,0.03371488280364388,0.04879514376322428,0.01006082179077851,0.1,10,180,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8606899166034875,0.8638991564780589,0.8620036015543551,0.8621975105831806,0.0013173319009033373,57,0.9392948535683822,0.9349855470786144,0.9378761313557314,0.937385510667576,0.0017931466012614634
43,4.194575230280559,0.40193020458576345,0.06034406026204427,0.013505410342583691,0.1,10,180,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8621114480667172,0.8586863804378732,0.8567908255141693,0.8591963101029886,0.0022018749310182707,67,0.9586769026632547,0.9666398142444202,0.9667819741269014,0.9640328970115255,0.0037877045777161646
44,4.613958994547526,0.10201068856776473,0.057845115661621094,0.004231206415705673,0.1,10,210,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8603108415466262,0.8638043787318738,0.8600132688844659,0.8613761293991281,0.0017212832965997835,59,0.9446971851009383,0.9401033028479363,0.9447945789698147,0.943198355639563,0.0021888939716427826
45,5.015679597854614,0.5276351519282947,0.07845695813496907,0.0024879279394038473,0.1,10,210,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8619219105382866,0.8576438252298361,0.8562221590370581,0.8585960700069502,0.0024223907510154464,69,0.9670173443275519,0.9728948490735915,0.9726105293086291,0.9708409075699241,0.0027061579571417207
46,5.315630753835042,0.1028427089509443,0.07880544662475586,0.008703688215516224,0.1,10,240,4,reg:logistic,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.859363153904473,0.8626670457776514,0.8602976021230215,0.8607758893030897,0.0013905704624869002,64,0.9516633494455502,0.9457423115196891,0.9512865469364545,0.9495640693005646,0.0027067655278920364
47,5.7809898853302,0.6996058082062818,0.08822067578633626,0.024749082163175756,0.1,10,240,4,reg:linear,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8619219105382866,0.8573594919912805,0.8563169367832433,0.8585328868389461,0.002434015804950805,70,0.9748365083878305,0.9797185234326873,0.977728285077951,0.9774277722994896,0.002004370004442931
48,1.4641203085581462,0.09612544982388345,0.014171600341796875,0.0046081858137099795,0.12,4,180,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8675132676269901,0.8663633778788741,0.867785044071652,0.8672205724395021,0.0006161854009600672,10,0.8811487062837646,0.8812017248732408,0.8806330853433161,0.880994505500107,0.00025647760137248823
49,1.466697374979655,0.1980212628097441,0.021645307540893555,0.008519732547610154,0.12,4,180,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8664708112206216,0.8657947114017629,0.8672163775945408,0.8664939660074557,0.00058061454479179,24,0.8784475405174865,0.8790693266360233,0.8785954603610862,0.8787041091715319,0.00026521427476632243
50,1.6610767841339111,0.08148590296200611,0.031242847442626953,8.485379419351666e-07,0.12,4,210,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8670394238059136,0.8672163775945408,0.8679745995640223,0.8674101219435143,0.0004056214969851285,7,0.8833285944460241,0.8830024167180022,0.8827654835805335,0.8830321649148533,0.00023084941429468142
51,1.6179735660552979,0.2444106059082549,0.023600021998087566,0.00638155210546441,0.12,4,210,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8674184988627748,0.8653208226708369,0.867785044071652,0.8668414734314779,0.0010856000638758529,15,0.8802483176950052,0.8810595649907597,0.8807752452257973,0.8806943759705207,0.00033609068325276214
52,1.8957939147949219,0.0978332613258781,0.02847886085510254,0.010730311435345799,0.12,4,240,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.866565579984837,0.8672163775945408,0.867785044071652,0.8671889808555001,0.0004982248124970547,12,0.8846554828926169,0.8848504951902573,0.8840923091503577,0.8845327624110774,0.00032146203012342205
53,1.9373911221822102,0.028354848539690322,0.02923425038655599,0.010391386036608687,0.12,4,240,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 4, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8673237300985596,0.8653208226708369,0.8671215998483556,0.8665887407594617,0.0009003219408599826,22,0.881338261776135,0.8829076434630148,0.881675591148178,0.8819738321291092,0.0006745124075006894
54,2.070859750111898,0.13528535660134342,0.032810211181640625,0.002918836459608244,0.12,6,180,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8662812736921911,0.8675007108330964,0.8665529333712444,0.8667782902634739,0.0005227173221065002,17,0.899251255805137,0.8994929630858172,0.896128512533763,0.8982909104749058,0.001532226972802898
55,2.4477497736612954,0.015790431429893396,0.026118993759155273,0.0067949601083479,0.12,6,180,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8687452615617892,0.8657947114017629,0.8661738223865036,0.8669046565994819,0.001310735401201291,14,0.9009098663633779,0.9035208264227835,0.902430933990428,0.9022872089255297,0.0010707538710842516
56,2.395207087198893,0.2358492788669435,0.02792183558146159,0.008998812601468873,0.12,6,210,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8663760424564063,0.8669320443559853,0.865415600417022,0.8662412333354395,0.0006263725244824406,27,0.903611032129656,0.9035682130502772,0.9012936549305786,0.9028243000368373,0.0010824706922514492
57,2.69170610109965,0.2786170886307581,0.03832864761352539,0.005078478532220395,0.12,6,210,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8677028051554208,0.8666477111174297,0.865415600417022,0.8665887407594617,0.0009346853437757816,22,0.9058856980381007,0.9079277827796995,0.9064587973273942,0.9067574260483982,0.0008600045960047877
58,2.924104690551758,0.11556472390174403,0.03328235944112142,0.01071548201684504,0.12,6,240,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.865333586050038,0.8663633778788741,0.8655103781632073,0.8657357679914071,0.0004496076922353325,32,0.9077338640887119,0.908022556034687,0.9046581054826328,0.9068048418686772,0.0015225403318780543
59,3.00803271929423,0.27787711731153025,0.04073246320088705,0.008316672629294603,0.12,6,240,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8671341925701289,0.865415600417022,0.8645626007013554,0.865704176407405,0.00106950188185584,33,0.9102454743626197,0.9120030327441596,0.9116239397242099,0.9112908156103297,0.0007551960551479798
60,3.032461325327555,0.1320205668042375,0.04919870694478353,0.009555272272233618,0.12,8,180,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 8, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8627748294162244,0.8628566012700218,0.862477490285281,0.862702975927213,0.00016289610077520838,55,0.9221400815088617,0.9220963844003223,0.9220963844003223,0.9221109501031689,2.0599014510999916e-05
61,3.323258558909098,0.3701285780052008,0.0604101816813151,0.023392152073184156,0.12,8,180,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 8, 'n_estimators': 180, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8636277482941622,0.8630461567623922,0.8642782674627998,0.8636507234472737,0.0005032614532636175,48,0.9369254099137523,0.9357911197460077,0.9346538406861584,0.9357901234486395,0.0009273645214240829
62,3.412982225418091,0.24466315093672567,0.05465825398763021,0.011727563513856622,0.12,8,210,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 8, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8618271417740713,0.8633304900009477,0.8627618235238366,0.862639792759209,0.0006197800673252652,56,0.9283006350108994,0.9289200587594181,0.9275932331895939,0.9282713089866371,0.0005420710500534755
63,3.724405288696289,0.36548734665433846,0.0667096773783366,0.0023199738574756494,0.12,8,210,4,reg:linear,"{'learning_rate': 0.12, 'max_depth': 8, 'n_estimators': 210, 'n_jobs': 4, 'objective': 'reg:linear'}",0.8642911296436695,0.8623827125390958,0.8651312671784664,0.8639350477032919,0.0011499806550517547,43,0.9436546298929012,0.9437994597924466,0.9427095673600909,0.9433878856818129,0.00048327406588696224
64,3.784597317377726,0.2434943704778146,0.07886258761088054,0.02345781963630612,0.12,8,240,4,reg:logistic,"{'learning_rate': 0.12, 'max_depth': 8, 'n_estimators': 240, 'n_jobs': 4, 'objective': 'reg:logistic'}",0.8601213040181956,0.8618140460619846,0.8608662686001327,0.8609338472230997,0.0006927145687889434,62,0.9321391337313999,0.9348433871961332,0.9328057622139032,0.9332627610471455,0.0011503282576636293
