,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,1.8471270402272542,0.10723880384570786,0.0208285649617513,0.007364346940780432,0.02,6,150,4,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 150, 'n_jobs': 4}",0.8570887035633056,0.8577386029760212,0.8545161596057246,0.8564478422948126,0.0013914045359648612,75,0.8613875462041513,0.8649954982703881,0.862626166895702,0.8630030704567471,0.0014968570960097454
1,2.284237861633301,0.1540073901959991,0.026924769083658855,0.008065834001863916,0.02,6,180,4,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 180, 'n_jobs': 4}",0.8588893100833965,0.8614349350772439,0.8594446024073548,0.859922916535035,0.0010929035978374526,73,0.8668846554828926,0.8674122162725679,0.8664644837226935,0.8669204518260513,0.00038773726513412676
2,2.632688601811727,0.15455002587591837,0.024575551350911457,0.00012622717112325892,0.02,6,210,4,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 210, 'n_jobs': 4}",0.8601213040181956,0.861529712823429,0.8620983793005402,0.86124976306312,0.0008310628606238054,71,0.8689223770258743,0.8697341610197602,0.8683599488224423,0.8690054956226922,0.0005640900144876894
3,3.023361841837565,0.1416705783841787,0.0462029774983724,0.0009353790630159801,0.02,6,240,4,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 240, 'n_jobs': 4}",0.8615428354814253,0.8636148232395033,0.8627618235238366,0.862639792759209,0.0008502816669587544,69,0.8719552649038006,0.8714874662370279,0.87011325403971,0.8711853283935128,0.0007817571930038709
4,3.36946439743042,0.24566339679766117,0.06838679313659668,0.017229673743269523,0.02,6,270,4,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 270, 'n_jobs': 4}",0.8630591357088704,0.8651312671784664,0.8659842668941332,0.8647248373033424,0.0012282819867769426,65,0.8736612643351341,0.8730512249443207,0.8728616784343458,0.8731913892379336,0.00034114408010678236
5,2.2232254346211753,0.056640785716587705,0.02971537907918294,0.019931357054536785,0.02,7,150,4,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 150, 'n_jobs': 4}",0.8616376042456406,0.8589707136764287,0.8578333807222064,0.8594806343590068,0.001594384182350356,74,0.8695384323760781,0.8692129081173293,0.8683125621949486,0.8690213008961187,0.0005184749564255301
6,2.625244617462158,0.1383467603139735,0.02526227633158366,0.006882302086403689,0.02,7,180,4,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 180, 'n_jobs': 4}",0.8630591357088704,0.8627618235238366,0.8618140460619846,0.8625450180072028,0.0005309237118229184,70,0.872144820396171,0.8715822394920153,0.8696867743922665,0.8711379447601509,0.0010515214044103207
7,3.2372018496195474,0.04569159604206611,0.03462831179300944,0.0053384233054236336,0.02,7,210,4,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 210, 'n_jobs': 4}",0.8641963608794542,0.8631409345085774,0.8638991564780589,0.8637454981992797,0.00044436690181269203,67,0.8749407639086343,0.8731459981993082,0.8736198644742453,0.8739022088607292,0.0007594229178692069
8,3.438330968221029,0.18175840103161395,0.04398798942565918,0.00945293067024816,0.02,7,240,4,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 240, 'n_jobs': 4}",0.8646702047005307,0.8650364894322813,0.8656999336555776,0.8651355278953686,0.00042618128469360715,63,0.8770732631978012,0.8747571435340947,0.8745202103966261,0.8754502057095074,0.0011517439054575134
9,4.204421679178874,0.0902886165615945,0.05364314715067545,0.0071874531030917295,0.02,7,270,4,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 270, 'n_jobs': 4}",0.8658074298711145,0.8659842668941332,0.865889489147948,0.8658937259114172,7.22561122416448e-05,57,0.8784475405174865,0.8761313557314125,0.8760365824764251,0.8768718262417746,0.0011148698284184516
